,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
4,1755,SIA/MP/MIN/204283/2021,8530/2021,Supaavalii Stone Quarry,JAI MAHAKALI STONE CRUSHER LLP,EC Granted,EC,
5,1756,SIA/MP/MIN/204257/2021,8526/2021,Gowai Stone Quarry,SHIVENDRA PRATAP SINGH TOMAR,EC Granted,EC,
6,1757,SIA/MP/MIN/75532/2018,,"Berkhedi Sand  Deposit Lease Period-5 years, Lease area -6.124Ha.,Proposed Capacity-6200 CU MT/Year. Sarpanch/ Sachiv SARPANCH GRAM PANCHAYAT UKAWAD
GRAM BERKHEDI  TEHSIL -: GUNA,
DISTT-: GUNA(M.P.)",GRAM PANCHAYAT MINING BETUL,Delisted,EC,
7,1758,SIA/MP/MIN/57504/2016,5307/2016,MALEGAON SAND MINING AREA 8.700 HECT,A D AGRO FOODS PVT LTD,EC Granted,EC,
8,1759,SIA/MP/MIN/33117/2019,6110/2019,Tummichot Stone Quarry of Shri. Abhishek Mishra S/o Shri Narayan Mishra,ABHISHEK MISHRA,EC Granted,EC,
9,1760,SIA/MP/MIN/33160/2019,6251/2019,Suigaon Stone Gitti Quarry,MAHENDRA PRATAPSINGH,EC Granted,EC,
0,1761,SIA/MP/MIN/37681/2015,,"QUARRY LEASE OF CRUSHER STONE AREA 1.000HECT. KH.NO. 139,140,141 VILLAGE KOLUKHEDI TEHSEL GHATTIYA SHRI SANJAY JAIN S/O SHRI ABHAY KUMAR JAIN",CRUSHER STONE MINING,Delisted,EC,
1,1762,SIA/MP/MIN/170164/2020,7852/2020,"Jurtara Crusher Stone Quarry, Area-1.80 Ha at Village- Jurtara, Tehsil- Seoni & District-Seoni (M.P)",BARKHA CHOUHAN,EC Granted,EC,
2,1763,SIA/MP/MIN/170304/2020,7677/2020,STONE QUARRY VILLAGE PADONIYA,DINESH KUMAR DANGI,EC Granted,EC,
3,1764,SIA/MP/MIN/185401/2020,8141/2021,RAFIQGANJ MURUM QUARRY,OMPRAKASH PARMAR,EC Granted,EC,
4,1765,SIA/MP/MIN/31853/2019,5951/2019,Khuteli Sand Quarry,SARPANCH KHUTELI DISTRICT SIDHI,EC Granted,EC,
5,1766,SIA/MP/MIN/33215/2015,4972/2016,"1.00 Hectare Flag Stone Quarry
Of Smt. Mamta Tiwari W/o Shri Pushpendra Tiwari
At Vill.- Panti Mishran, Teh.-Hanumana, Distt.- Rewa (M.P.)",MAMTA TIWARI,TransferToDEIAA,EC,
6,1767,SIA/MP/MIN/91735/2019,5967/2019,Bither Gitti Stone Mine,RAVI INFRABUILD PROJECTS PVT LTD,EC Granted,EC,
7,1768,SIA/MP/MIN/97945/2019,,-1,ASHUTOSH SANYASHI MINING CONSULTANCY,Delisted,EC,
8,1769,SIA/MP/MIN/32724/2019,6052/2019,"Jharsi Stone Quarry of M/s. Shivarth Associates, Proporiter Shri. Puneet Singh",SHIVARTH ASSOCIATES,EC Granted,EC,
9,1770,SIA/MP/MIN/227978/2021,8837/2021,Maneri RYT Stone Quarry Lease,MS ANURAG STONE CRUSHER,EC Granted,EC,
0,1771,SIA/MP/MIN/34023/2015,4923/2016,"Raghunatgarh Qyarry Lease
Area 7.442 ha
M/s. Mahadeva Construction Company",ANIL KUMAT SINGH,EC Granted,EC,
1,1772,SIA/MP/MIN/34866/2015,,Pipaliya Goli Metal Stone Quarry Of Shri Vinod Tiwari,VINOD TIWARI,Delisted,EC,
2,1773,SIA/MP/MIN/34938/2015,4943/2016,Singun Stone Mine,AJAY THAKKAR,TransferToDEIAA,EC,
3,1774,SIA/MP/MIN/39002/2018,6441/2019,Pathargadi Stone Quarry,MS SMITA STONE CRUSHER PROP SMT ASHA PANDEY,EC Granted,EC,
4,1775,SIA/MP/MIN/39585/2019,,GHATWAHA STONE MINE,MS SHRI UJJAINI GRANITE PARTNER SHRI VIKRAM SINGH,Delisted,EC,
5,1776,SIA/MP/IND2/26012/2018,5644/2018,Expansion of OBA plant from 3000 MTPA to 8400 MTPA capacity at existing premises by adding addition area,RSPL LIMITED,EC Granted,EC,
6,1777,SIA/MP/MIN/64146/2020,7945/2020,"CHOUKADI STONE MINE PROJECT,  (Area: 1.558 Ha) VILLAGE- CHOUKADI, TEHSIL- KHIRKIYA, DISTRICT – HARDA MADHYA PRADESH",CHOUKADI STONE MINE,EC Granted,EC,
7,1778,SIA/MP/MIN/216847/2021,,lahadpur stone quarry,BRAJNARAYAN SHARMA  LAHADPUR,WithdrawEC,EC,
8,1779,SIA/MP/MIN/202005/2021,8504/2021,Khairi Sand Quarry Deposite,RAJESH PATHAK BALAGHAT,EC Granted,EC,
