,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,5339,SIA/AP/MIN/402005/2022,AP/ANT/MIN/11/2020/2293,"Road Metal, Building Stone Quarry of M/S Dwarakamai Constructions Pvt.Ltd","M/S. DWARAKAMAI CONSTRUCTIONS PVT. LTD.,",WithdrawEC,EC,
9,5340,SIA/AP/MIN/426115/2023,AP MIN GNT 4 2023 5039,M/s Jai Hanuman Granites (1.00 Ha of Black Granite Mine),ANJANEYULU ONTIPULI,For further consideration(SEIAA),EC,
0,5341,SIA/AP/MIN/404843/2022,AP GNT MIN 11 2022 4681,M/s Veera Hanuman Minerals (2.780 Black Granite & Granite Waste),VEERA HANUMAN GRANITES,EC Granted,EC,
1,5342,SIA/AP/MIN/426604/2023,AP/CTR-508/2015-4060,"4.508 Ha of Mica, Quartz, Feldspar & Vermiculate Mine of Sri A. Sai Aditya Chandra,Sy. No.768 of Podalkur Village, Podalkur Mandal, S.P.S.R Nellore District, Andhra Pradesh.",SAI ADITYA CHANDRA ANDEY,Deferred by SEAC,EC,
2,5343,SIA/AP/MIN/408973/2022,AP KNL MIN 12 2022 4759,Marali sand Reach-II,"JAIPRAKASH POWER VENTURES LIMITED, KADAPA",EC Granted,EC,
3,5344,SIA/AP/MIN/431579/2023,AP/VZM/11/2020/2398,"M/s Andhra Quartzite Pvt Ltd, Quartzite Mine,  24.0 Hectares at Sy.No.1p, Garugubilli Village, Merkammudidam Mandal, Vizianagaram, A.P.",M/S ANDHRA QUARTZITES PVT LTD,Under examination of SEAC,EC,
4,5345,SIA/AP/MIN/31271/2015,,PADI ARUNA,OTHERS,Delisted,EC,
5,5346,SIA/AP/MIN/133607/2019,AP EG MIN   02 2020 1696,Ms Sree Sai Chaitanya & Co,MS  SREE SAI CHAITANYA,EC Granted - Processed offline,EC,
6,5347,SIA/AP/MIN/61372/2016,AP KNL MIN 01 2017 269,S.Venkata Rami Reddy Lime STone Mine-4.990 Ha.,VENKATA RAMI REDDY,EC Granted,EC,
7,5348,SIA/AP/MIN/33363/2019,AP CTR MIN 03 2019 898,Sri G.Damodharam Naidu,SRI G.DAMODHARAM NAIDU,EC Granted - Processed offline,EC,
8,5349,SIA/AP/MIN/37033/2019,AP WG MIN 05 2019 1005,KVVBM Krishnam Raju-Lessee,SRI K V V B M KRISHNAM RAJU LESSEE,EC Granted - Processed offline,EC,
9,5350,SIA/AP/NCP/84238/2018,AP KRI CON 11 2018 722,"Sree Madhuraya Projects Pvt Ltd, Residential and Commercial building, Sy.No:98/1A,98/1A4,98/1B,98/2,Gollapudi V,Vijayawada rural M,AP",SREE MADHURYA PROJECTS PVT LTD,EC Granted,EC,
0,5351,SIA/AP/MIN/425199/2023,,CHODAVARAM 3 SAND REACH,JAIPRAKASHPOWERVENTURESLIMITED,Pending at PP due to eds,EC,
