,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,492,SIA/CG/IND/110400/2019,,Integration by Ishwar Ispat Industries Pvt. Limited Unit 6,ISHWAR ISPAT INDUSTRIES PRIVATE LIMITED UNIT VI,Delisted,EC,
2,493,SIA/CG/MIN/150569/2020,OL/EC/MIN/RAJNANDGAON/1276,Anita Sahu,ANITA SAHU,Rejection Letter Granted,EC,
3,494,SIA/CG/MIN/48990/2016,,Ghatadwari Stone Mine,MATADIN JAISWAL,Delisted,EC,
4,495,SIA/CG/MIN/36634/2015,OL/EC/LIMESTONE_MINE/BILASPUR/266,Mohtara- Jairamnagar Limestone quarry,HARISHANKAR RATHORE,EC Granted,EC,
5,496,SIA/CG/MIN/40977/2016,OL/EC/CLAYMINE/BILASPUR/309,CLAY BRICKS QUARRY OF SHRI PAWAN KUMAR AGRAWAL,PAWAN KUMAR AGRAWAL,EC Granted,EC,
6,497,SIA/CG/IND/67229/2017,OL/EC/IND/BILASPUR/624,MAA MAHAMAYA STEELS PRIVATE LIMITED,MAA MAHAMAYA STEELS PRIVATE LIMITED,EC Granted,EC,
7,498,SIA/CG/MIN/41834/2016,OL/EC/SANDMINE_QUARRY/SURAJPUR/321,namadgiri sand quarry,NAMADGIRI GRAMPANCHAYAT,WithdrawEC,EC,
8,499,SIA/CG/MIN/178458/2020,OL/EC/MIN/KORBA/1416,kasrenga sand mine,ABHAY KUMAR GARG,EC Granted,EC,
9,500,SIA/CG/MIN/182536/2020,OL/EC/MIN/BIJAPUR/1466,TIMED ORDINARRY STONE QUARRY,TIMED ORDINARY STONE QUARRY,EC Granted,EC,
0,501,SIA/CG/MIN/226855/2021,OL/TOR/MIN/SURAJPUR/1782,Beltikari Ordinary Stone Mine,BELTIKARI ORDINARY STONE MINE OF VISHNU AGRAWAL,Under examination of SEIAA after SEAC,EC,
1,502,SIA/CG/MIN/193352/2021,OL/EC/MIN/SURAJPUR/1526,rewti sand mine,REWTI SAND MINE,EC Granted,EC,
2,503,SIA/CG/MIN/216927/2021,OL/EC/MIN/BASTAR/1722,M/s SUNNY STONE CRUSHER LIMESTONE MINE TIKANPAL BASTAR CG,M/S SUNNY STONE CRUSHER LIMESTONE MINE TIKANPAL BASTAR CG  1.50 HA,EC Granted,EC,
3,504,SIA/CG/MIN/128184/2019,OL/EC/MIN/RAJNANDGAON/1074,Shri Abhay Kumar Jain,SHRI ABHAY  KUMAR JAIN,EC Granted,EC,
4,505,SIA/CG/MIN/134812/2020,OL/EC/SAND_MIN/DHAMTARI/1093,leelar sand mine,ARUN KUMAR GUPTA,EC Granted,EC,
5,506,SIA/CG/MIN/127359/2019,OL/EC/MIN/DURG/1033,Arvind Kumar Agrawal Konari sandmine,KONARI SAND MINE,EC Granted,EC,
6,507,SIA/CG/MIN/148009/2020,,Sharda Jain Joratarai Limestone Mine,SHARDA JAIN LIME STONE,Delisted,EC,
7,508,SIA/CG/MIN/420908/2023,OL/EC/MIN/JANJGIR_CHAMPA/2328,Kerakachhar Sand Mine of Bhawna Sharma,BHAWNA SHARMA,Rejected by SEIAA,EC,
8,509,SIA/CG/MIN/150646/2020,OL/EC/MIN/RAJNANDGAON/1278,Abhishek Chakradhari Era Clay Mine,SHIVLAL CHAKRADHARI BRICK MINE,EC Granted,EC,
9,510,SIA/CG/NCP/72097/2018,OL/EC/NCP/RAIPUR/665,Expansion of Building Project by Aarti Colonizer Company,AARTI COLONIZER COMPANY,EC Granted,EC,
0,511,SIA/CG/MIN/31449/2015,OL/EC/LIMESTONE/KABIRDHAM/28,M/S DILIP BUILDCON LIMITED STONE MINE (NORTH),DILIP BUILDCON,EC Granted,EC,
1,512,SIA/CG/IND/79561/2018,OL/EC/IND/RAIPUR/740,SHIVALI UDYOG (I) LIMITED,SHIVALI UDYOG I LIMITED,EC Granted,EC,
2,513,SIA/CG/MIN/62702/2017,,GRAM PANCHAYAT PARAGAON SAND MINE,GRAM PANCHAYAT PARAGAON SAND QUARRY,Delisted,EC,
3,514,SIA/CG/IND2/17059/2016,OL/EC/IND/DURG/485A,-1,VISHNU CHEMICALS LIMITED,EC Granted,EC,
4,515,SIA/CG/MIN/180853/2020,OL/EC/MIN/RAJNANDGAON/1443,"Quarry Plan of Nawagaon Limestone Quarry, Area 0.972 Ha (2.40 Acre)",QUARRY PLAN OF NAWAGAON LIMESTONE QUARRY,EC Granted,EC,
5,516,SIA/CG/MIN/275383/2022,OL/EC/MIN/JASHPUR/2063,F 1 RATAMATI SAND QUARRY,SUBHASH VERMA,Agenda Uploaded by SEIAA,EC,
6,517,SIA/CG/MIN/41539/2016,OL/EC/LIMESTONE_MINE/DURG/318,OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE (MINOR),OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE,Delisted,EC,
7,518,SIA/CG/MIN/43959/2019,OL/EC/MIN/RAJNANDGAON/976,Praveen Chakradhari,PRAVEEN   CHAKRADHARI,EC Granted,EC,
8,519,SIA/CG/MIN/62622/2017,OL/EC/SAND_MINE/DABHA/559,dabha sand mine,DABHA SAND MINE,EC Granted,EC,
9,520,SIA/CG/MIN/72154/2018,OL/EC/MIN/BILASPUR/667,Dolomite Quarry Village Semardarri,SUSHILA MINING PRIVATE LTD,EC Granted,EC,
0,521,SIA/CG/MIN/215684/2021,OL/EC/MIN/DANTEWADA/1712,GUMDA SAND QUARRY,DANTEWADA MINING,Under examination of SEIAA after SEAC,EC,
1,522,SIA/CG/MIN/242268/2021,OL/EC/MIN/RAJNANDGAON/1842,Shri Atal Kumar Godwani,SHRI ATAL GODWANI,Awaiting EC,EC,
2,523,SIA/CG/MIN/258893/2022,OL/EC/MIN/BILASPUR/1952,M s Rashi Steel And Power Limited,RASHI STEEL AND POWER LIMITED,EC Granted,EC,
3,524,SIA/CG/MIN/31766/2015,OL/EC/SANDMINE/DHAMTARI/62,,SARPANCH,Rejection Letter Granted,EC,
4,525,SIA/CG/MIN/31964/2015,,Shri Prashant sing Brick Earth Mine,SHRI PRASHANT SINGH BRICK EARTH MINE,Delisted,EC,
5,526,SIA/CG/MIN/146218/2020,OL/EC/MIN/DHAMTARI/1215,Y-1 Kareli Chhoti Ordinary Sand Quarry,SUNIL KUMAR KHANDELIYA,EC Granted,EC,
6,527,SIA/CG/MIN/58700/2016,,Gram Panchayat Bhilai Sand Quarry,GRAM PANCHAYAT BHILAI SAND QUARRY,WithdrawEC,EC,
7,528,SIA/CG/MIN/255551/2022,OL/EC/MIN/RAIGARH/1928,usrout sand mine,NAMONARAYAN PATEL,Awaiting EC,EC,
