,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,4932,SIA/AP/MIS/26060/2018,AP VSP INF 05 2018   623,"Construction/development of Fishery Harbour at Pudimadaka, Visakhapatnam Dist., Andhra Pradesh",DEPARTMENT OF FISHERIES,EC Granted,EC,
3,4933,SIA/AP/MIN/69611/2017,AP KNL MIN 09 2017 426,M/s. Sree Charan Mines India Private Limited,M/S. SREE CHARAN MINES INDIA PRIVATE LIMITED,EC Granted,EC,
4,4934,SIA/AP/MIN/66797/2017,AP VSP MIN 07 2017 370,M/s Saviour Mines & Minerals Pvt Ltd[Colour Granite Mine],SAVIOUR MINES AND MINERALS PVT LTD,Delisted,EC,
5,4935,SIA/AP/MIN/402084/2022,AP  MIN   NLR 10 2022 4634,"4.899 Ha of Mica, Quartz and Feldspar Mine of  Ms SBG MInerals, Sy.No.33, Jogipally Village,Sydapuram Mandal, S.P.S.R Nellore Dist.",SBG MINERALS,EC Granted,EC,
6,4936,SIA/AP/MIN/76005/2018,,"Color Granite Quarry, 2.350 Ha, SR Puram Mandal, Chittoor District, Andhra Pradesh",COLOR GRANITE QUARRY- 2.350 HA,Delisted,EC,
7,4937,SIA/AP/MIN/452075/2023,AP  WG MIN 11  2023 5292,Siddantham/2023-1 Open Sand Reach,JAYA GORASA,Under examination of SEAC,EC,
8,4938,SIA/AP/MIN/32559/2015,AP ANT 202 MIN 11 2015,"M/s.Imperial Granites Private Limited, 3.00 Ha. of Colour Granite Quarry (Existing) in Sy. No’s. 142/P of Veparala Village, Rayadurgam Mandal, Anantapur District. Andhra Pradesh",MS IMPERIAL GRANITES PRIVATE LIMITED,EC Granted,EC,
9,4939,SIA/AP/MIN/405353/2022,AP CTR MIN 11 2022 4692,Sri S. Ramdoss – 1.797 Ha,SENTHILNATHAN RAMDOSS,EC Granted,EC,
10,4940,SIA/AP/MIN/30427/2015,CTR 559 MIN 09 2015,M/s Sri Balaji Rocks,SRI BALAJI ROCKS,EC Granted,EC,
1,4941,SIA/AP/MIN/30667/2015,AP CTR 556 MIN 09 2015,M/s S.V. Granites,S V GRANITES,Delisted,EC,
2,4942,SIA/AP/MIN/37292/2015,AP KDP 110 MIN 12 2015,"M/s.Sri Sai Rocks ,Colour Granite Quarry (New) ,9.00 Hectares in Sy No:784/P Reddyvaripalli Village,T.Sandupali Mandal,Kadapa District.",MS SRI SAI ROCKS,EC Granted,EC,
3,4943,SIA/AP/MIN/401167/2022,,Sri Goli Thirupathi Rao,GOLI THIRUPATHI RAO,WithdrawEC,EC,
4,4944,SIA/AP/MIN/56956/2016,,Smt. K. Satyavathi,K SATYAVATHI,TransferToDEIAA,EC,
5,4945,SIA/AP/MIN/76172/2018,AP PKM MIN 08 2018 676,Smt.K. Rajeswari 2.550 Ha,SMT. K.RAJESWARI,EC Granted,EC,
