,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,219,SIA/PB/MIS/262614/2022,SEIAA/PB/MIS/2022/EC/12,MULTI SPECIALTY HOSPITAL,METAPHYSICAL HEALTHCARE PRIVATE LIMITED,EC Granted,EC,
9,220,SIA/PB/MIN/48128/2016,,M/s Kamboj Bricks Co.,SP BRICKS COMPANY,Delisted,EC,
0,221,SIA/PB/MIN/34498/2015,,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,SHIV SHAKTI BKO,WithdrawEC,EC,
1,222,SIA/PB/NCP/59681/2016,,"“QuarkCity” at Plot Nos. A-40A & A-45, Focal Point Industrial Area, Phase-VIIIB, Mohali, Punjab.",QUARK CITY  INDIA PVT LTD,Delisted,EC,
2,223,SIA/PB/MIN/148039/2020,SEIAA/PB/MIN/EC/2020/18,"Mining  lease Located at Village Sadhu Shah Wala, Tehsil  & District Ferozepur on the Agricultural Land having an area of  4.02 ha",PRIME VISION INDUSTRIES PVT LTD,Delisted,EC,
3,224,SIA/PB/MIS/179894/2020,,"Expansion of Pragma Medical Institute at Dabwali Road, Bathinda, Punjab by Pragma Medical Institute (A Unit of Gill Medicare Private Limited)",PRAGMA MEDICAL INSTITUTE (A UNIT OF GILL MEDICARE PRIVATE LIMITED),WithdrawEC,EC,
4,225,SIA/PB/MIN/423891/2023,SEIAA/PB/MIN/2023/EC/10,"Naushehra Simbli Gravel Mine, (Agriculture Site: SR 01)","EXECUTIVE ENGINEER, HOSHIARPUR DRAINAGE DIVISION, HOSHIARPUR",Agenda Uploaded by SEIAA,EC,
5,226,SIA/PB/MIS/136539/2020,SEIAA/PB/MIS/EC/2020/03,Primegate tower,PRIMEGATE DEVELOPERS (INDIA),EC Granted,EC,
6,227,SIA/PB/MIS/211389/2021,SEIAA/PB/MIS/2021/EC/14,"Residential Project namely “Absolute Residency” located at Village Chappar Chiri, H.B.No. 195, Tehsil Mohali, Distt. S.A.S Nagar, Punjab by M/s Absolute Builders and Promoters",ABSOLUTE BUILDERS AND PROMOTERS,EC Granted,EC,
7,228,SIA/PB/MIS/211039/2021,SEIAA/PB/MIS/EC/11,"Residential colony namely “Gulnaar Meadows” at Hadbast No. 47, Village Baltana, Tehsil Derabassi, District SAS Nagar, Punjab by M/s SAV Infosystems LLP",SAV INFOSYSTEMS LLP,EC Granted,EC,
8,229,SIA/PB/MIS/141329/2020,SEIAA/PB/MIS/EC/2020/13,"IT/ITES Project namely “Infosys Campus” at Plot no. I-3, Sector-83 Alpha, IT City, S.A.S. Nagar (Mohali), Punjab on 50 acres (or 2,02,343 sq.m) by M/s Infosys Limited.",M/S INFOSYS LIMITED,EC Granted,EC,
9,230,SIA/PB/MIN/36196/2015,,Mining of Brick Earth in Village Bhutta By M/S FINE BRICKS,FINE  BRICKS,Delisted,EC,
