,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
7,4567,SIA/TG/IND2/176080/2020,SIA/TG/IND2/176080/2020,"M/s. Sri Sai Uma Laboratories Pvt. Ltd., Unit-II","SRI SAI UMA LABORATORIES PVT. LTD., UNIT-II",EC Granted,EC,
8,4568,SIA/TG/IND3/246251/2021,SIA/TG/IND3/246251/2021,Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. Vanshika Laboratories Pvt. Ltd.,VANSHIKA LABORATORIES PVT. LTD.,Rejection Letter Granted,EC,
9,4569,SIA/TG/MIN/285568/2022,SIA/TG/MIN/285568/2022,KJ Quarries Pvt. Ltd.,M/S QUARRIES PVT LTD,EC Granted,EC,
10,4570,SIA/TG/MIN/39191/1900,SIA/TG/MIN/39191/1900,Apoorva Munigela,APOORVA MUNIGELA,EC Granted,EC,
1,4571,SIA/TG/NCP/59177/2016,SIA/TG/NCP/59177/2016,M/s SMR Builders Private Limited,SMR Builders Private Limited,EC Granted,EC,
2,4572,SIA/TG/NCP/62290/2017,SIA/TG/NCP/62290/2017,"SATTVA KNOWLEDGE CAPITAL 
by M/s. MEGASOFT LIMITED",MEGASOFT LIMITED,EC Granted,EC,
3,4573,SIA/TG/MIN/435003/2023,SIA/TG/MIN/435003/2023,Smt. Meena Fatima,MEENA FATHIMA,EC Granted,EC,
4,4574,SIA/TG/IND2/17968/2016,SIA/TG/IND2/17968/2016,Vanamali Organics Pvt Ltd,VANAMALI ORGANICS PRIVATE LIMITED,EC Granted,EC,
5,4575,SIA/TG/MIN/60079/2016,SIA/TG/MIN/60079/2016,"M/s. Yak Granite Industries Private Limited
(Black Granite Mine - 5.56 Ha)",YAK GRANITES INDIA PRIVATE LIMITED,Delisted,EC,
6,4576,SIA/TG/MIN/71700/2017,SIA/TG/MIN/71700/2017,"M/s. SOLIDO ROCKS AND MINERALS PVT. LTD.,4.000 Ha. of Colour Granite Mine ,Sy No:227/1  of 
Gopalpur  Village, 
M.Turkapally  Mandal,
Yadadri District, 
Telangana State.",M/S. SOLIDO ROCKS AND MINEALS PVT. LTD.,Delisted,EC,
7,4577,SIA/TG/NCP/70399/2017,SIA/TG/NCP/70399/2017,AURO CITY,MAHIRA POWER SYSTEMS PRIVATE LIMITED,EC Granted - Processed offline,EC,
8,4578,SIA/TG/IND2/17141/2016,SIA/TG/IND2/17141/2016,Otira Pharmaceuticals Pvt Ltd,V VAMSI KRISHNA,EC Granted,EC,
9,4579,SIA/TG/NCP/71941/2017,SIA/TG/NCP/71941/2017,PHOENIX VENTURES,M/S. PHOENIX VENTURES,EC Granted - Processed offline,EC,
10,4580,SIA/TG/MIN/89963/2018,SIA/TG/MIN/89963/2018,"TSMDC - Kothapalli Reach -18.00Ha.; Kothapalli Village,
Cherla Mandal,
Bhadradri Kothagudem District.",TSMDC,Rejection Letter Granted,EC,
1,4581,SIA/TG/MIN/403083/2022,,PROPOSED ROUGH STONE & ROAD METAL QUARRY Lease Area - 15.00Ha of M/s. SIVAM SHANKARAM METALS,SIVAM SHANKARAM METALS STONE AND METAL MINE,Pending at PP due to eds,EC,
2,4582,SIA/TG/MIN/62141/2017,SIA/TG/MIN/62141/2017,Sri G. Vijay Kumar - 6.0ha,SRI G. VIJAY KUMAR,EC Granted,EC,
3,4583,SIA/TG/MIN/59526/2016,SIA/TG/59526/2016,BENITA INDUSTRIES LIMITED (Ananthasagar Laterite Mine),BENITA INDUSTRIES LIMITED,EC Granted,EC,
4,4584,SIA/TG/MIN/435137/2023,SIA/TG/MIN/435137/2023,"M/s Sai Granites, Black Granite mine over an area of 1.0 Ha, located at Sy.No. 197/1 of Lingavarigudem Village, Inavolu Mandal, Hanumakonda District, Telangana State.",M/S SAI GRANITES,Under examination of SEIAA after SEAC,EC,
5,4585,SIA/TG/MIN/74259/2018,,M/S. Veda Resources,M/S. VEDA RESOURCES,Delisted,EC,
6,4586,SIA/TG/MIN/58394/2016,SIA/TG/MIN/58394/2016,KISRAPUR QUARTZ AND FELDSPAR,VADDE KATHAL,EC Granted,EC,
7,4587,SIA/TG/IND2/18734/2005,,Mylan Laboratories Pvt Ltd Unit III,M/S. MYLAN LABORATORIES LIMITED,Pending at PP due to eds,EC,
8,4588,SIA/TG/MIN/64924/2017,SIA/TG/MIN/64924/2017,SRI LUNAVATH KISHAN,SRI LUNAVATH KISHAN,EC Granted - Processed offline,EC,
9,4589,SIA/TG/MIN/58370/2016,SIA/TG/MIN/58370/2016,Peddampeta sand reach,TSMDCLTD,EC Granted,EC,
10,4590,SIA/TG/MIN/69578/2017,SIA/TG/MIN/69578/2017,"Pathagommuru Sand Reach, Godavari River by Telangana State  Mineral  Development Corporation Limited",TELANGANA MINERAL DEVELOPMENT CORPORATION LIMITED,Rejected - Processed offline,EC,
1,4591,SIA/TG/MIN/426576/2023,SIA/TG/MIN/426576/2023,Sri Panduga Jagadishwar Reddy,PANDUGA REDDY,EC Granted,EC,
